UniProt1	UniProt2	symbol1	symbol2	evidence type	adipose tissue	adrenal gland	amygdala	bone	bone marrow	brain	dorsal root ganglia	heart	hypothalamus	kidney	liver	lung	lymph nodes	mammary gland	ovary	pancreas	pituitary gland	placenta	prostate	salivary gland	skeletal muscle	small intestine	spleen	stomach	testes	uterus	telencephalon	metencephalon	myelencephalon	mesencephalon	diencephalon	synovial macrophages	chondrocytes	growth plate cartilage	synovial membrane	articular cartilage	cancer	disease of anatomical entity	disease of mental health	disease of metabolism
Q07812	Q9UBN7	BAX	HDAC6	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0
Q07812	Q8IY17	BAX	PNPLA6	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0
Q07812	Q16611	BAX	BAK1	exp;ortho;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07812	Q15365	BAX	PCBP1	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0
Q07812	Q14790	BAX	CASP8	exp;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1
Q07812	Q13794	BAX	PMAIP1	exp;pred	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Q07812	Q07817	BAX	BCL2L1	exp;ortho;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1
Q07812	Q13526	BAX	PIN1	exp;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0
Q07812	Q99497	BAX	PARK7	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0
Q07812	Q07812	BAX	BAX	exp;ortho	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1
Q07812	Q99814	BAX	EPAS1	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0
Q07812	Q9HB09	BAX	BCL2L12	exp;pred	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07812	Q5S007	BAX	LRRK2	exp	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Q07817	Q13625	BCL2L1	TP53BP2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0
Q07817	Q99638	BCL2L1	RAD9A	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
Q07817	Q07817	BCL2L1	BCL2L1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
Q07817	Q9C000	BCL2L1	NLRP1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Q07817	Q9H6X2	BCL2L1	ANTXR1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
Q07817	Q9BZR8	BCL2L1	BCL2L14	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07817	Q12983	BCL2L1	BNIP3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0
Q07817	Q9H4B4	BCL2L1	PLK3	exp	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Q07817	Q8IV08	BCL2L1	PLD3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0
Q07817	Q92934	BCL2L1	BAD	exp;ortho;pred	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0
Q07817	Q8IZY5	BCL2L1	BLID	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07817	Q16539	BCL2L1	MAPK14	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
Q07817	Q13794	BCL2L1	PMAIP1	exp;pred	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Q07817	Q9UKT9	BCL2L1	IKZF3	exp;pred	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Q07817	Q07820	BCL2L1	MCL1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0
Q07817	Q13323	BCL2L1	BIK	exp;pred	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07817	Q96LC9	BCL2L1	BMF	exp;ortho;pred	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Q07817	Q9BXM7	BCL2L1	PINK1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1
Q07817	Q14790	BCL2L1	CASP8	exp;pred	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1
Q07817	Q99933	BCL2L1	BAG1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0
Q07817	Q16611	BCL2L1	BAK1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07817	Q9NP97	BCL2L1	DYNLRB1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
Q07817	Q9UKL3	BCL2L1	CASP8AP2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0
Q07817	Q9HB09	BCL2L1	BCL2L12	exp;pred	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q07817	Q99497	BCL2L1	PARK7	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0
Q07817	Q9H1Y0	BCL2L1	ATG5	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1
Q07817	Q9NZS9	BCL2L1	BFAR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1
Q07817	Q9Y4H2	BCL2L1	IRS2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1
Q07817	Q14457	BCL2L1	BECN1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1
Q07869	Q86YN6	PPARA	PPARGC1B	exp	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1
Q07869	Q15648	PPARA	MED1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q15788	PPARA	NCOA1	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q9Y618	PPARA	NCOR2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q14693	PPARA	LPIN1	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
Q07869	Q9UBK2	PPARA	PPARGC1A	exp;ortho;pred	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
Q07869	Q96EB6	PPARA	SIRT1	exp;ortho	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
Q07869	Q13133	PPARA	NR1H3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1
Q07869	Q92569	PPARA	PIK3R3	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0
Q07869	Q15596	PPARA	NCOA2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q12802	PPARA	AKAP13	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q9Y6Q9	PPARA	NCOA3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q07869	Q92793	PPARA	CREBBP	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0
Q07869	Q99873	PPARA	PRMT1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1
Q07869	Q07869	PPARA	PPARA	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
Q07869	Q09472	PPARA	EP300	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q13562	Q13562	NEUROD1	NEUROD1	exp;ortho;pred	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1
Q13562	Q92766	NEUROD1	RREB1	exp	0	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q13562	Q15466	NEUROD1	NR0B2	exp	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Q14654	Q7Z2W7	KCNJ11	TRPM8	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	?	?	?	?	?	?	?	?	?	?	0	1	0	0
Q16654	Q9UBK2	PDK4	PPARGC1A	exp	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1
Q16654	Q16654	PDK4	PDK4	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1
Q16853	Q16853	AOC3	AOC3	exp;pred	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1
Q93084	Q9HAW0	ATP2A3	BRF2	exp	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
Q93084	Q9NQC7	ATP2A3	CYLD	exp	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
Q93084	Q9NRM6	ATP2A3	IL17RB	exp	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q96EB6	Q9UPY5	SIRT1	SLC7A11	exp	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
Q96EB6	Q9UBK2	SIRT1	PPARGC1A	exp;ortho;pred	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1
Q96EB6	Q9UBC3	SIRT1	DNMT3B	exp	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0
Q96EB6	Q9UBP5	SIRT1	HEY2	exp	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0
Q96EB6	Q9H165	SIRT1	BCL11A	exp;ortho;pred	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1
Q96EB6	Q96EB6	SIRT1	SIRT1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
Q96EB6	Q99814	SIRT1	EPAS1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0
Q96EB6	Q9C0J9	SIRT1	BHLHE41	exp	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q9NSV4	SIRT1	DIAPH3	exp	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0
Q96EB6	Q9GZQ8	SIRT1	MAP1LC3B	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q99608	SIRT1	NDN	exp;ortho	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1
Q96EB6	Q9Y4H2	SIRT1	IRS2	exp;ortho	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1
Q96EB6	Q9UK53	SIRT1	ING1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0
Q96EB6	Q9NS37	SIRT1	CREBZF	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0
Q96EB6	Q9NQ31	SIRT1	AKIP1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q96RI1	SIRT1	NR1H4	exp;ortho	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Q96EB6	Q9ULJ6	SIRT1	ZMIZ1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1
Q96EB6	Q9H0A0	SIRT1	NAT10	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q9H160	SIRT1	ING2	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0
Q96EB6	Q9UPT9	SIRT1	USP22	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q9BWX5	SIRT1	GATA5	exp	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Q96EB6	Q96HF1	SIRT1	SFRP2	exp	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0
Q96EB6	Q9H1Y0	SIRT1	ATG5	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
Q96EB6	Q9H8V3	SIRT1	ECT2	exp	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0
Q96EB6	Q96EP1	SIRT1	CHFR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q9BQB4	SIRT1	SOST	exp	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0
Q96EB6	Q9H0R8	SIRT1	GABARAPL1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q96EB6	Q9BZS1	SIRT1	FOXP3	exp;ortho	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
Q99683	Q9UM73	MAP3K5	ALK	exp	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0
Q99683	Q9Y4K3	MAP3K5	TRAF6	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
Q99683	Q9H6Z9	MAP3K5	EGLN3	exp	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0
Q99683	Q9UER7	MAP3K5	DAXX	exp;ortho;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0
Q99683	Q9Y275	MAP3K5	TNFSF13B	exp	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0
Q99683	Q99683	MAP3K5	MAP3K5	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
Q99683	Q9UNE7	MAP3K5	STUB1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	0
Q99683	Q99757	MAP3K5	TXN2	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	0	1
Q99683	Q99759	MAP3K5	MAP3K3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0
Q99683	Q99828	MAP3K5	CIB1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
O14920	O43524	IKBKB	FOXO3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0
O14793	O43524	MSTN	FOXO3	exp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
O14746	O43524	TERT	FOXO3	exp	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0
O15111	O43524	CHUK	FOXO3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0
O43521	O43524	BCL2L11	FOXO3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0
O00141	O43524	SGK1	FOXO3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
O14980	O43524	XPO1	FOXO3	exp;pred	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0
O95166	O95831	GABARAP	AIFM1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0
O95817	O95831	BAG3	AIFM1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0
O94905	O95831	ERLIN2	AIFM1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0
O75365	O95831	PTP4A3	AIFM1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0
O76061	O95831	STC2	AIFM1	exp	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0
O15304	O95977	SIVA1	S1PR4	exp	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
O96008	P00390	TOMM40	GSR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1
P00338	P00390	LDHA	GSR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0
O95433	P00390	AHSA1	GSR	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
O43708	P00441	GSTZ1	SOD1	exp	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0
O43707	P00441	ACTN4	SOD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0
P00338	P00441	LDHA	SOD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
O95817	P00441	BAG3	SOD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0
O15347	P00441	HMGB3	SOD1	exp	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0
